topic,stem,example_word,n,doc_freq,tf,idf,tf_idf
regulation,takahid,takahide,21,12,1.2979395518647373e-6,0,0
regulation,topographi,topography,21,17,1.2979395518647373e-6,0,0
regulation,toth,tothe,21,20,1.2979395518647373e-6,0,0
regulation,unforgiv,unforgiving,21,19,1.2979395518647373e-6,0,0
regulation,unimpair,unimpaired,21,19,1.2979395518647373e-6,0,0
regulation,unsupport,unsupported,21,23,1.2979395518647373e-6,0,0
regulation,welt,welt,21,19,1.2979395518647373e-6,0,0
regulation,wolter,wolters,21,17,1.2979395518647373e-6,0,0
regulation,abdic,abdication,20,18,1.2361329065378452e-6,0,0
regulation,abdul,abdul,20,27,1.2361329065378452e-6,0,0
regulation,abigail,abigail,20,20,1.2361329065378452e-6,0,0
regulation,amorph,amorphous,20,19,1.2361329065378452e-6,0,0
regulation,anachronist,anachronistic,20,21,1.2361329065378452e-6,0,0
regulation,aptitud,aptitude,20,17,1.2361329065378452e-6,0,0
regulation,awesom,awesome,20,21,1.2361329065378452e-6,0,0
regulation,barton,barton,20,12,1.2361329065378452e-6,0,0
regulation,bondt,bondt,20,14,1.2361329065378452e-6,0,0
regulation,bribe,bribes,20,16,1.2361329065378452e-6,0,0
regulation,buse,buses,20,17,1.2361329065378452e-6,0,0
regulation,canzoneri,canzoneri,20,16,1.2361329065378452e-6,0,0
regulation,cartoon,cartoon,20,16,1.2361329065378452e-6,0,0
regulation,casey,casey,20,13,1.2361329065378452e-6,0,0
regulation,changeabl,changeable,20,21,1.2361329065378452e-6,0,0
regulation,chong,chong,20,15,1.2361329065378452e-6,0,0
regulation,cinema,cinema,20,15,1.2361329065378452e-6,0,0
regulation,clive,clive,20,21,1.2361329065378452e-6,0,0
regulation,clutch,clutches,20,19,1.2361329065378452e-6,0,0
regulation,cnbc,cnbc,20,14,1.2361329065378452e-6,0,0
regulation,cole,cole,20,13,1.2361329065378452e-6,0,0
regulation,consul,consul,20,17,1.2361329065378452e-6,0,0
regulation,craig,craig,20,18,1.2361329065378452e-6,0,0
regulation,dealership,dealership,20,13,1.2361329065378452e-6,0,0
regulation,deforest,deforestation,20,14,1.2361329065378452e-6,0,0
regulation,demutualis,demutualisation,20,19,1.2361329065378452e-6,0,0
regulation,douglass,douglass,20,15,1.2361329065378452e-6,0,0
regulation,edc,edc,20,12,1.2361329065378452e-6,0,0
regulation,endmarch,endmarch,20,19,1.2361329065378452e-6,0,0
regulation,ent,ent,20,12,1.2361329065378452e-6,0,0
regulation,estudio,estudios,20,13,1.2361329065378452e-6,0,0
regulation,euphor,euphoric,20,21,1.2361329065378452e-6,0,0
regulation,fiona,fiona,20,20,1.2361329065378452e-6,0,0
regulation,frugal,frugal,20,18,1.2361329065378452e-6,0,0
regulation,guerrero,guerrero,20,16,1.2361329065378452e-6,0,0
regulation,haben,haben,20,16,1.2361329065378452e-6,0,0
regulation,hate,hate,20,21,1.2361329065378452e-6,0,0
regulation,heller,heller,20,11,1.2361329065378452e-6,0,0
regulation,herr,herr,20,15,1.2361329065378452e-6,0,0
regulation,id,ids,20,15,1.2361329065378452e-6,0,0
regulation,indivis,indivisible,20,21,1.2361329065378452e-6,0,0
regulation,joo,joo,20,20,1.2361329065378452e-6,0,0
regulation,jumana,jumana,20,19,1.2361329065378452e-6,0,0
regulation,keith,keith,20,17,1.2361329065378452e-6,0,0
regulation,koji,koji,20,12,1.2361329065378452e-6,0,0
regulation,kryvtsov,kryvtsov,20,12,1.2361329065378452e-6,0,0
regulation,laden,laden,20,20,1.2361329065378452e-6,0,0
regulation,limpopo,limpopo,20,11,1.2361329065378452e-6,0,0
regulation,lyndon,lyndon,20,15,1.2361329065378452e-6,0,0
regulation,lyon,lyon,20,17,1.2361329065378452e-6,0,0
regulation,margaret,margaret,20,19,1.2361329065378452e-6,0,0
regulation,mcandrew,mcandrews,20,15,1.2361329065378452e-6,0,0
regulation,midway,midway,20,20,1.2361329065378452e-6,0,0
regulation,mighti,mighty,20,20,1.2361329065378452e-6,0,0
regulation,moreno,moreno,20,20,1.2361329065378452e-6,0,0
regulation,muneesh,muneesh,20,20,1.2361329065378452e-6,0,0
regulation,norwegian,norwegian,20,17,1.2361329065378452e-6,0,0
regulation,parochi,parochial,20,21,1.2361329065378452e-6,0,0
regulation,protector,protector,20,17,1.2361329065378452e-6,0,0
regulation,readership,readership,20,13,1.2361329065378452e-6,0,0
regulation,rejoui,rejouis,20,21,1.2361329065378452e-6,0,0
regulation,reorder,reordering,20,18,1.2361329065378452e-6,0,0
regulation,reveng,revenge,20,16,1.2361329065378452e-6,0,0
regulation,rightward,rightward,20,18,1.2361329065378452e-6,0,0
regulation,riley,riley,20,16,1.2361329065378452e-6,0,0
regulation,samurai,samurai,20,12,1.2361329065378452e-6,0,0
regulation,sate,sates,20,21,1.2361329065378452e-6,0,0
regulation,seth,seth,20,17,1.2361329065378452e-6,0,0
regulation,shopkeep,shopkeepers,20,19,1.2361329065378452e-6,0,0
regulation,sift,sift,20,20,1.2361329065378452e-6,0,0
regulation,stateown,stateowned,20,20,1.2361329065378452e-6,0,0
regulation,statu,statue,20,19,1.2361329065378452e-6,0,0
regulation,steward,steward,20,18,1.2361329065378452e-6,0,0
regulation,stiftung,stiftung,20,17,1.2361329065378452e-6,0,0
regulation,subcontractor,subcontractors,20,15,1.2361329065378452e-6,0,0
regulation,tallinn,tallinn,20,21,1.2361329065378452e-6,0,0
regulation,tambalotti,tambalotti,20,16,1.2361329065378452e-6,0,0
regulation,textual,textual,20,15,1.2361329065378452e-6,0,0
regulation,toincom,toincome,20,19,1.2361329065378452e-6,0,0
regulation,township,township,20,18,1.2361329065378452e-6,0,0
regulation,tsutomu,tsutomu,20,19,1.2361329065378452e-6,0,0
regulation,unbound,unbounded,20,19,1.2361329065378452e-6,0,0
regulation,unbroken,unbroken,20,21,1.2361329065378452e-6,0,0
regulation,underpredict,underpredicted,20,17,1.2361329065378452e-6,0,0
regulation,unfulfil,unfulfilled,20,21,1.2361329065378452e-6,0,0
regulation,unmatch,unmatched,20,19,1.2361329065378452e-6,0,0
regulation,untim,untimely,20,21,1.2361329065378452e-6,0,0
regulation,upskil,upskilling,20,15,1.2361329065378452e-6,0,0
regulation,waver,waver,20,25,1.2361329065378452e-6,0,0
regulation,weder,weder,20,17,1.2361329065378452e-6,0,0
regulation,wesley,wesley,20,20,1.2361329065378452e-6,0,0
regulation,xviii,xviii,20,21,1.2361329065378452e-6,0,0
regulation,agoni,agony,19,15,1.174326261210953e-6,0,0
regulation,alp,alps,19,21,1.174326261210953e-6,0,0
regulation,assault,assault,19,18,1.174326261210953e-6,0,0
regulation,bayer,bayer,19,10,1.174326261210953e-6,0,0
regulation,bootstrap,bootstrap,19,16,1.174326261210953e-6,0,0
regulation,bradley,bradley,19,19,1.174326261210953e-6,0,0
regulation,brainstorm,brainstorm,19,21,1.174326261210953e-6,0,0
regulation,brasilia,brasilia,19,22,1.174326261210953e-6,0,0
regulation,bricker,bricker,19,17,1.174326261210953e-6,0,0
regulation,brigitt,brigitte,19,13,1.174326261210953e-6,0,0
regulation,bussier,bussiere,19,13,1.174326261210953e-6,0,0
regulation,calcutta,calcutta,19,20,1.174326261210953e-6,0,0
regulation,chuck,chuck,19,16,1.174326261210953e-6,0,0
regulation,cogent,cogent,19,19,1.174326261210953e-6,0,0
regulation,conspiraci,conspiracy,19,17,1.174326261210953e-6,0,0
regulation,constanc,constancy,19,20,1.174326261210953e-6,0,0
regulation,contextualis,contextualise,19,19,1.174326261210953e-6,0,0
regulation,cornel,cornell,19,18,1.174326261210953e-6,0,0
regulation,crave,crave,19,20,1.174326261210953e-6,0,0
regulation,currencydenomin,currencydenominated,19,20,1.174326261210953e-6,0,0
regulation,deactiv,deactivated,19,16,1.174326261210953e-6,0,0
regulation,defur,defure,19,16,1.174326261210953e-6,0,0
regulation,dei,dei,19,17,1.174326261210953e-6,0,0
regulation,desktop,desktop,19,18,1.174326261210953e-6,0,0
regulation,dijk,dijk,19,17,1.174326261210953e-6,0,0
regulation,disarray,disarray,19,20,1.174326261210953e-6,0,0
regulation,drown,drowning,19,19,1.174326261210953e-6,0,0
regulation,ead,ead,19,12,1.174326261210953e-6,0,0
regulation,ebulli,ebullient,19,20,1.174326261210953e-6,0,0
regulation,einer,einer,19,18,1.174326261210953e-6,0,0
regulation,emeritus,emeritus,19,18,1.174326261210953e-6,0,0
regulation,emili,emily,19,21,1.174326261210953e-6,0,0
regulation,engrav,engraving,19,26,1.174326261210953e-6,0,0
regulation,eun,eun,19,15,1.174326261210953e-6,0,0
regulation,farmland,farmland,19,18,1.174326261210953e-6,0,0
regulation,ferrara,ferrara,19,14,1.174326261210953e-6,0,0
regulation,ferrari,ferrari,19,13,1.174326261210953e-6,0,0
regulation,fervent,fervent,19,23,1.174326261210953e-6,0,0
regulation,flore,flores,19,18,1.174326261210953e-6,0,0
regulation,frantic,frantic,19,20,1.174326261210953e-6,0,0
regulation,franz,franz,19,14,1.174326261210953e-6,0,0
regulation,fray,fray,19,20,1.174326261210953e-6,0,0
regulation,fukuoka,fukuoka,19,17,1.174326261210953e-6,0,0
regulation,ginko,ginko,19,14,1.174326261210953e-6,0,0
regulation,gita,gita,19,20,1.174326261210953e-6,0,0
regulation,gravell,gravelle,19,18,1.174326261210953e-6,0,0
regulation,guildhal,guildhall,19,16,1.174326261210953e-6,0,0
regulation,gustavo,gustavo,19,20,1.174326261210953e-6,0,0
regulation,handler,handlers,19,23,1.174326261210953e-6,0,0
regulation,handout,handout,19,13,1.174326261210953e-6,0,0
regulation,hernandez,hernandez,19,21,1.174326261210953e-6,0,0
regulation,imb,imbs,19,14,1.174326261210953e-6,0,0
regulation,incis,incisive,19,21,1.174326261210953e-6,0,0
regulation,inhospit,inhospitable,19,20,1.174326261210953e-6,0,0
regulation,inund,inundated,19,20,1.174326261210953e-6,0,0
regulation,jacobson,jacobson,19,19,1.174326261210953e-6,0,0
regulation,jawaharl,jawaharlal,19,17,1.174326261210953e-6,0,0
regulation,jesus,jesus,19,25,1.174326261210953e-6,0,0
regulation,jude,jude,19,22,1.174326261210953e-6,0,0
regulation,juggl,juggle,19,20,1.174326261210953e-6,0,0
regulation,kindergarten,kindergarten,19,21,1.174326261210953e-6,0,0
regulation,kochhar,kochhar,19,18,1.174326261210953e-6,0,0
regulation,krane,krane,19,20,1.174326261210953e-6,0,0
regulation,laud,lauded,19,21,1.174326261210953e-6,0,0
regulation,lausann,lausanne,19,20,1.174326261210953e-6,0,0
regulation,lethal,lethal,19,20,1.174326261210953e-6,0,0
regulation,lifeboat,lifeboat,19,11,1.174326261210953e-6,0,0
regulation,lori,lorie,19,18,1.174326261210953e-6,0,0
regulation,masteri,mastery,19,20,1.174326261210953e-6,0,0
regulation,meek,meeks,19,15,1.174326261210953e-6,0,0
regulation,monsieur,monsieur,19,15,1.174326261210953e-6,0,0
regulation,mosaic,mosaic,19,16,1.174326261210953e-6,0,0
regulation,muse,musings,19,19,1.174326261210953e-6,0,0
regulation,nomenclatur,nomenclature,19,20,1.174326261210953e-6,0,0
regulation,overlaid,overlaid,19,20,1.174326261210953e-6,0,0
regulation,particl,particles,19,14,1.174326261210953e-6,0,0
regulation,patron,patron,19,20,1.174326261210953e-6,0,0
regulation,petroulaki,petroulakis,19,19,1.174326261210953e-6,0,0
regulation,philanthrop,philanthropic,19,17,1.174326261210953e-6,0,0
regulation,pig,pig,19,17,1.174326261210953e-6,0,0
regulation,prose,prose,19,15,1.174326261210953e-6,0,0
regulation,reacceler,reacceleration,19,18,1.174326261210953e-6,0,0
regulation,refet,refet,19,18,1.174326261210953e-6,0,0
regulation,rencontr,rencontres,19,15,1.174326261210953e-6,0,0
regulation,repertoir,repertoire,19,17,1.174326261210953e-6,0,0
regulation,retic,reticent,19,19,1.174326261210953e-6,0,0
regulation,rod,rod,19,17,1.174326261210953e-6,0,0
regulation,rotman,rotman,19,14,1.174326261210953e-6,0,0
regulation,sacrosanct,sacrosanct,19,20,1.174326261210953e-6,0,0
regulation,saidi,saidi,19,12,1.174326261210953e-6,0,0
regulation,salienc,salience,19,19,1.174326261210953e-6,0,0
regulation,schlusch,schlusche,19,15,1.174326261210953e-6,0,0
regulation,secondround,secondround,19,19,1.174326261210953e-6,0,0
regulation,sendai,sendai,19,14,1.174326261210953e-6,0,0
regulation,sheriff,sheriffs,19,19,1.174326261210953e-6,0,0
regulation,shinkansen,shinkansen,19,17,1.174326261210953e-6,0,0
regulation,shirk,shirk,19,19,1.174326261210953e-6,0,0
regulation,shutter,shuttered,19,23,1.174326261210953e-6,0,0
regulation,sophi,sophie,19,20,1.174326261210953e-6,0,0
regulation,substrat,substrate,19,20,1.174326261210953e-6,0,0
regulation,superpow,superpower,19,17,1.174326261210953e-6,0,0
regulation,swipe,swipe,19,18,1.174326261210953e-6,0,0
regulation,tradeweight,tradeweighted,19,20,1.174326261210953e-6,0,0
regulation,undemocrat,undemocratic,19,17,1.174326261210953e-6,0,0
regulation,underlay,underlay,19,19,1.174326261210953e-6,0,0
regulation,underweight,underweight,19,18,1.174326261210953e-6,0,0
regulation,underwhelm,underwhelming,19,16,1.174326261210953e-6,0,0
regulation,unimped,unimpeded,19,20,1.174326261210953e-6,0,0
regulation,wand,wand,19,21,1.174326261210953e-6,0,0
regulation,wendi,wendy,19,20,1.174326261210953e-6,0,0
regulation,whet,whet,19,20,1.174326261210953e-6,0,0
regulation,widerang,wideranging,19,19,1.174326261210953e-6,0,0
regulation,xvi,xvi,19,19,1.174326261210953e-6,0,0
regulation,yomiuri,yomiuri,19,13,1.174326261210953e-6,0,0
regulation,aditya,aditya,18,15,1.1125196158840606e-6,0,0
regulation,affection,affectionate,18,19,1.1125196158840606e-6,0,0
regulation,agath,agathe,18,10,1.1125196158840606e-6,0,0
regulation,ajay,ajay,18,18,1.1125196158840606e-6,0,0
regulation,ambrogio,ambrogio,18,18,1.1125196158840606e-6,0,0
regulation,andgentlemen,andgentlemen,18,19,1.1125196158840606e-6,0,0
regulation,arkansa,arkansas,18,17,1.1125196158840606e-6,0,0
regulation,arteri,arteries,18,17,1.1125196158840606e-6,0,0
regulation,ass,asse,18,14,1.1125196158840606e-6,0,0
regulation,asynchron,asynchronous,18,19,1.1125196158840606e-6,0,0
regulation,atif,atif,18,17,1.1125196158840606e-6,0,0
regulation,auspici,auspicious,18,17,1.1125196158840606e-6,0,0
regulation,ave,ave,18,13,1.1125196158840606e-6,0,0
regulation,babel,babel,18,10,1.1125196158840606e-6,0,0
regulation,ballot,ballot,18,19,1.1125196158840606e-6,0,0
regulation,barrero,barrero,18,11,1.1125196158840606e-6,0,0
regulation,bbps,bbps,18,14,1.1125196158840606e-6,0,0
regulation,biographi,biography,18,21,1.1125196158840606e-6,0,0
regulation,bumper,bumper,18,18,1.1125196158840606e-6,0,0
regulation,cabo,cabos,18,17,1.1125196158840606e-6,0,0
regulation,canlin,canlin,18,16,1.1125196158840606e-6,0,0
regulation,carleton,carleton,18,18,1.1125196158840606e-6,0,0
regulation,centripet,centripetal,18,13,1.1125196158840606e-6,0,0
regulation,cfm,cfm,18,16,1.1125196158840606e-6,0,0
regulation,charbonneau,charbonneau,18,13,1.1125196158840606e-6,0,0
regulation,cohabit,cohabitation,18,13,1.1125196158840606e-6,0,0
regulation,coloss,colossal,18,20,1.1125196158840606e-6,0,0
regulation,conseil,conseil,18,16,1.1125196158840606e-6,0,0
regulation,costeffect,costeffective,18,18,1.1125196158840606e-6,0,0
regulation,damen,damen,18,22,1.1125196158840606e-6,0,0
regulation,dartmouth,dartmouth,18,17,1.1125196158840606e-6,0,0
regulation,dazzl,dazzling,18,19,1.1125196158840606e-6,0,0
regulation,dcm,dcm,18,16,1.1125196158840606e-6,0,0
regulation,demiralp,demiralp,18,11,1.1125196158840606e-6,0,0
regulation,dosag,dosage,18,17,1.1125196158840606e-6,0,0
regulation,eccl,eccles,18,16,1.1125196158840606e-6,0,0
regulation,edelman,edelman,18,11,1.1125196158840606e-6,0,0
regulation,eponym,eponymous,18,19,1.1125196158840606e-6,0,0
regulation,ernest,ernest,18,15,1.1125196158840606e-6,0,0
regulation,facad,facade,18,20,1.1125196158840606e-6,0,0
regulation,federalist,federalist,18,15,1.1125196158840606e-6,0,0
regulation,geehrt,geehrte,18,20,1.1125196158840606e-6,0,0
regulation,glacial,glacial,18,18,1.1125196158840606e-6,0,0
regulation,gopalakrishna,gopalakrishna,18,14,1.1125196158840606e-6,0,0
regulation,headach,headache,18,18,1.1125196158840606e-6,0,0
regulation,healthili,healthily,18,19,1.1125196158840606e-6,0,0
regulation,hec,hec,18,17,1.1125196158840606e-6,0,0
regulation,horst,horst,18,17,1.1125196158840606e-6,0,0
regulation,indoor,indoor,18,12,1.1125196158840606e-6,0,0
regulation,instituto,instituto,18,19,1.1125196158840606e-6,0,0
regulation,interlocutor,interlocutor,18,18,1.1125196158840606e-6,0,0
regulation,internship,internship,18,17,1.1125196158840606e-6,0,0
regulation,jimmi,jimmy,18,20,1.1125196158840606e-6,0,0
regulation,karlsruh,karlsruhe,18,15,1.1125196158840606e-6,0,0
regulation,kilomet,kilometers,18,19,1.1125196158840606e-6,0,0
regulation,lindsay,lindsay,18,18,1.1125196158840606e-6,0,0
regulation,maggi,maggie,18,16,1.1125196158840606e-6,0,0
regulation,microchip,microchips,18,20,1.1125196158840606e-6,0,0
regulation,middleincom,middleincome,18,13,1.1125196158840606e-6,0,0
regulation,mom,mom,18,13,1.1125196158840606e-6,0,0
regulation,newfound,newfound,18,16,1.1125196158840606e-6,0,0
regulation,nonconform,nonconforming,18,17,1.1125196158840606e-6,0,0
regulation,nonpric,nonprice,18,14,1.1125196158840606e-6,0,0
regulation,omaha,omaha,18,12,1.1125196158840606e-6,0,0
regulation,oppress,oppressive,18,19,1.1125196158840606e-6,0,0
regulation,outlaw,outlaw,18,18,1.1125196158840606e-6,0,0
regulation,pandit,pandit,18,18,1.1125196158840606e-6,0,0
regulation,panoram,panoramic,18,15,1.1125196158840606e-6,0,0
regulation,paterson,paterson,18,12,1.1125196158840606e-6,0,0
regulation,patronag,patronage,18,16,1.1125196158840606e-6,0,0
regulation,pli,pli,18,13,1.1125196158840606e-6,0,0
regulation,prayer,prayers,18,21,1.1125196158840606e-6,0,0
regulation,predilect,predilection,18,19,1.1125196158840606e-6,0,0
regulation,primiceri,primiceri,18,13,1.1125196158840606e-6,0,0
regulation,prodigi,prodigious,18,21,1.1125196158840606e-6,0,0
regulation,rarer,rarer,18,16,1.1125196158840606e-6,0,0
regulation,reignit,reignite,18,19,1.1125196158840606e-6,0,0
regulation,renunci,renunciation,18,16,1.1125196158840606e-6,0,0
regulation,salzburg,salzburg,18,10,1.1125196158840606e-6,0,0
regulation,schlegel,schlegel,18,11,1.1125196158840606e-6,0,0
regulation,schoar,schoar,18,12,1.1125196158840606e-6,0,0
regulation,seco,seco,18,16,1.1125196158840606e-6,0,0
regulation,sighted,sightedness,18,16,1.1125196158840606e-6,0,0
regulation,slam,slam,18,17,1.1125196158840606e-6,0,0
regulation,slid,slid,18,19,1.1125196158840606e-6,0,0
regulation,southwest,southwest,18,14,1.1125196158840606e-6,0,0
regulation,sprint,sprint,18,19,1.1125196158840606e-6,0,0
regulation,staffer,staffers,18,18,1.1125196158840606e-6,0,0
regulation,stephan,stephan,18,19,1.1125196158840606e-6,0,0
regulation,trickier,trickier,18,20,1.1125196158840606e-6,0,0
regulation,unattain,unattainable,18,20,1.1125196158840606e-6,0,0
regulation,underrepres,underrepresented,18,22,1.1125196158840606e-6,0,0
regulation,vsat,vsat,18,13,1.1125196158840606e-6,0,0
regulation,watermark,watermark,18,16,1.1125196158840606e-6,0,0
regulation,yearn,yearn,18,20,1.1125196158840606e-6,0,0
regulation,yogyakarta,yogyakarta,18,15,1.1125196158840606e-6,0,0
regulation,addison,addison,17,15,1.0507129705571683e-6,0,0
regulation,adulthood,adulthood,17,18,1.0507129705571683e-6,0,0
regulation,agarw,agarwal,17,13,1.0507129705571683e-6,0,0
regulation,agreeabl,agreeable,17,19,1.0507129705571683e-6,0,0
regulation,altig,altig,17,12,1.0507129705571683e-6,0,0
regulation,ampudia,ampudia,17,15,1.0507129705571683e-6,0,0
regulation,baffl,baffled,17,18,1.0507129705571683e-6,0,0
regulation,butler,butler,17,19,1.0507129705571683e-6,0,0
regulation,cafe,cafes,17,20,1.0507129705571683e-6,0,0
regulation,caregiv,caregiving,17,22,1.0507129705571683e-6,0,0
regulation,castro,castro,17,14,1.0507129705571683e-6,0,0
regulation,cecilia,cecilia,17,15,1.0507129705571683e-6,0,0
regulation,champagn,champagne,17,13,1.0507129705571683e-6,0,0
regulation,cologn,cologne,17,17,1.0507129705571683e-6,0,0
regulation,commencerai,commencerai,17,18,1.0507129705571683e-6,0,0
regulation,countdown,countdown,17,19,1.0507129705571683e-6,0,0
regulation,crane,crane,17,18,1.0507129705571683e-6,0,0
regulation,dana,dana,17,14,1.0507129705571683e-6,0,0
regulation,deng,deng,17,18,1.0507129705571683e-6,0,0
regulation,depositari,depositary,17,15,1.0507129705571683e-6,0,0
regulation,dialog,dialog,17,18,1.0507129705571683e-6,0,0
regulation,diametr,diametrically,17,17,1.0507129705571683e-6,0,0
